NOMBRE DE POZO,TIPO DE TERMINACION,CIMA DE INTERVALO,BASE DE INTERVALO,"PROGRAMA
",NOMBRE DEL YACIMIENTO,ESTADO ACTUAL DEL INTERVALO,CIMA DISPARO,BASE DISPARO,FECHA DE DISPARO,FECHA DE CIERRE,TIPO DE PISTOLA,DIAMETRO DE LA PISTOLA,DENSIDAD DE CARGA,LONGITUD DEL DISPARO,FASE DEL DISPARO,DIAMETRO DEL DISPARO
MOLOACAN-675,INTERVALO DISPARADO,483,488,REPARACION,ENCANTO,ABIERTO,483,488,16/12/1976,SIN INFORMACION,CJ,1.6875,13,5,SIN INFORMACION,SIN INFORMACION
MOLOACAN-675,INTERVALO DISPARADO,491,503,REPARACION,ENCANTO,ABIERTO,491,503,16/12/1976,SIN INFORMACION,CJ,1.6875,13,12,SIN INFORMACION,SIN INFORMACION
MOLOACAN-675,INTERVALO DISPARADO,505,505.5,REPARACION,ENCANTO,OBTURADO,505,505.5,08/12/1976,SIN INFORMACION,CJ,1.6875,13,0.5,SIN INFORMACION,SIN INFORMACION
MOLOACAN-675,INTERVALO DISPARADO,571,576,REPARACION,ENCANTO,AISLADO TXC,571,576,13/12/1974,07/12/1976,CJ,1.6875,13,5,SIN INFORMACION,SIN INFORMACION
MOLOACAN-675,INTERVALO DISPARADO,577,578,REPARACION,ENCANTO,AISLADO TXC,577,578,10/12/1974,07/12/1976,CJ,1.6875,13,1,SIN INFORMACION,SIN INFORMACION
MOLOACAN-675,INTERVALO DISPARADO,700,706,TERMINACION,ENCANTO,AISLADO TXC,700,706,03/08/1970,07/12/1976,CJ,1.6875,13,6,SIN INFORMACION,0.31
MOLOACAN-675,INTERVALO DISPARADO,728,731,TERMINACION,ENCANTO,AISLADO TXC,728,731,03/08/1970,07/12/1976,CJ,1.6875,13,3,SIN INFORMACION,0.31
MOLOACAN-676,INTERVALO DISPARADO,467,479,REPARACION,ENCANTO,ABIERTO,467,479,SIN INFORMACION,SIN INFORMACION,CJ,1.6875,13,12,SIN INFORMACION,SIN INFORMACION
MOLOACAN-676,INTERVALO DISPARADO,485,494,REPARACION,ENCANTO,ABIERTO,485,494,25/02/1979,SIN INFORMACION,CJ,1.6875,13,9,SIN INFORMACION,SIN INFORMACION
MOLOACAN-676,INTERVALO DISPARADO,682,690,REPARACION,ENCANTO,AISLADO TXC,682,690,21/04/1974,SIN INFORMACION,CJ,1.6875,13,8,SIN INFORMACION,SIN INFORMACION
MOLOACAN-676,INTERVALO DISPARADO,706,709,TERMINACION,ENCANTO,CEMENTADO,706,709,18/08/1970,SIN INFORMACION,CJ,1.6875,13,3,SIN INFORMACION,0.31
MOLOACAN-677,INTERVALO DISPARADO,347,349,REPARACION,ENCANTO,ABIERTO,347,349,28/06/1976,SIN INFORMACION,CJ,1.6875,13,2,SIN INFORMACION,0.31
MOLOACAN-677,INTERVALO DISPARADO,357,360,REPARACION,ENCANTO,ABIERTO,357,360,28/06/1976,SIN INFORMACION,CJ,1.6875,13,3,SIN INFORMACION,0.31
MOLOACAN-677,INTERVALO DISPARADO,369,375,TERMINACION,ENCANTO,ABIERTO,369,375,06/06/1970,SIN INFORMACION,CJ,1.6875,13,6,SIN INFORMACION,0.31
MOLOACAN-678,INTERVALO DISPARADO,474,474.5,REPARACION,ENCANTO,AISLADO TXC,474,474.5,21/07/1977,SIN INFORMACION,CJ,1.6875,13,0.5,SIN INFORMACION,SIN INFORMACION
MOLOACAN-678,INTERVALO DISPARADO,479,484,REPARACION,ENCANTO,ABIERTO,479,484,08/08/1977,SIN INFORMACION,CJ,1.6875,13,5,SIN INFORMACION,SIN INFORMACION
MOLOACAN-678,INTERVALO DISPARADO,489,491,REPARACION,ENCANTO,ABIERTO,489,491,08/08/1977,SIN INFORMACION,CJ,1.6875,13,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-678,INTERVALO DISPARADO,493,496,REPARACION,ENCANTO,ABIERTO,493,496,08/08/1977,SIN INFORMACION,CJ,1.6875,13,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-678,INTERVALO DISPARADO,503,507,REPARACION,ENCANTO,AISLADO TXC,503,507,26/07/1977,28/07/1977,CJ,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-678,INTERVALO DISPARADO,510,510.5,REPARACION,ENCANTO,CEMENTADO,510,510.5,20/07/1977,27/07/1977,CJ,1.6875,13,0.5,SIN INFORMACION,0.28
MOLOACAN-678,INTERVALO DISPARADO,551,555,REPARACION,ENCANTO,AISLADO TXC,551,555,31/12/1974,27/07/1977,CJ,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-678,INTERVALO DISPARADO,578,581,REPARACION,ENCANTO,AISLADO TXC,578,581,30/12/1974,21/07/1977,CJ,1.6875,13,3,SIN INFORMACION,0.31
MOLOACAN-678,INTERVALO DISPARADO,651,655,TERMINACION,ENCANTO,AISLADO TXC,651,655,25/05/1970,21/07/1977,CJ,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-678,INTERVALO DISPARADO,790,793,REPARACION,ENCANTO,AISLADO TXC,790,793,SIN INFORMACION,21/07/1977,CJ,1.6875,13,3,SIN INFORMACION,0.31
MOLOACAN-679,INTERVALO DISPARADO,423,427,TERMINACION,ENCANTO,AISLADO TXC,423,427,05/07/1970,09/07/1970,CJ,1.6875,13,4,SIN INFORMACION,0.31496063
MOLOACAN-680,INTERVALO DISPARADO,715,720,TERMINACION,ENCANTO,AISLADO TXC,715,720,02/10/1970,04/10/1970,CJ,1.6875,13,5,SIN INFORMACION,0.31496063
MOLOACAN-680,INTERVALO DISPARADO,545,555,TERMINACION,ENCANTO,ABIERTO,545,555,05/10/1970,SIN INFORMACION,CJ,1.6875,13,10,SIN INFORMACION,0.31496063
MOLOACAN-680D,CEDAZOS,517,558,TERMINACION,ENCANTO,ABIERTO,517,558,11/09/1981,SIN INFORMACION,N/A,N/A,N/A,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION
MOLOACAN-681,INTERVALO DISPARADO,505,518,REPARACION,ENCANTO,ABIERTO,505,518,01/05/1992,SIN INFORMACION,CJ,1.6875,13,13,SIN INFORMACION,SIN INFORMACION
MOLOACAN-681,INTERVALO DISPARADO,347,368,REPARACION,ENCANTO,CEMENTADO,347,368,06/12/1986,28/04/1992,CJ,1.6875,3,21,SIN INFORMACION,SIN INFORMACION
MOLOACAN-681,INTERVALO DISPARADO,398,402,REPARACION,ENCANTO,CEMENTADO,398,402,30/11/1986,28/04/1992,CJ,1.6875,13,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-681,INTERVALO DISPARADO,412,414,REPARACION,ENCANTO,CEMENTADO,412,414,30/11/1986,28/04/1992,CJ,1.6875,13,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-681,INTERVALO DISPARADO,412,414,REPARACION,ENCANTO,CEMENTADO,412,414,28/11/1986,28/04/1992,CJ,1.6875,13,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-681,INTERVALO DISPARADO,442,445,REPARACION,ENCANTO,AISLADO TXC,442,445,30/01/1983,27/11/1986,CJ,1.6875,SIN INFORMACION,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-681,INTERVALO DISPARADO,457,460,REPARACION,ENCANTO,AISLADO TXC,457,460,23/09/1981,27/11/1986,CJ,1.6875,SIN INFORMACION,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-681,INTERVALO DISPARADO,505,510,REPARACION,ENCANTO,AISLADO TXC,505,510,11/07/1979,27/11/1986,CJ,1.6875,13,5,SIN INFORMACION,SIN INFORMACION
MOLOACAN-681,INTERVALO DISPARADO,515,518,REPARACION,ENCANTO,AISLADO TXC,515,518,11/07/1979,27/11/1986,CJ,1.6875,13,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-681,INTERVALO DISPARADO,526,529,REPARACION,ENCANTO,AISLADO TXC,526,529,11/07/1979,27/11/1986,CJ,1.6875,13,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-681,INTERVALO DISPARADO,538,543,TERMINACION,ENCANTO,CEMENTADO,538,543,16/09/1970,10/07/1979,CJ,1.6875,13,5,SIN INFORMACION,0.31496063
MOLOACAN-681,INTERVALO DISPARADO,562,564,TERMINACION,ENCANTO,AISLADO TXC,562,564,14/09/1970,15/09/1970,CJ,1.6875,13,2,SIN INFORMACION,0.31496063
MOLOACAN-682,INTERVALO DISPARADO,468,481,REPARACION,ENCANTO,ABIERTO,468,481,05/07/1991,SIN INFORMACION,CJ,1.6875,13,13,SIN INFORMACION,0.31496063
MOLOACAN-682,INTERVALO DISPARADO,486,493,REPARACION,ENCANTO,ABIERTO,486,493,05/07/1991,SIN INFORMACION,FLOW JET,1.6875,13,7,SIN INFORMACION,0.31496063
MOLOACAN-682,INTERVALO DISPARADO,486,493,REPARACION,ENCANTO,ABIERTO,486,493,05/07/1991,SIN INFORMACION,CJ,1.6875,13,7,SIN INFORMACION,0.31496063
MOLOACAN-682,INTERVALO DISPARADO,335,352,REPARACION,ENCANTO,CEMENTADO,335,352,15/04/1975,25/06/1991,CJ,1.6875,13,17,SIN INFORMACION,0.31496063
MOLOACAN-682,INTERVALO DISPARADO,501,504,TERMINACION,ENCANTO,CEMENTADO,501,504,20/10/1970,25/06/1991,CJ,1.6875,13,3,SIN INFORMACION,0.31496063
MOLOACAN-682,INTERVALO DISPARADO,436,439,TERMINACION,ENCANTO,AISLADO TXC,436,439,24/10/1970,14/04/1975,CJ,1.6875,13,3,SIN INFORMACION,0.31496063
MOLOACAN-683,INTERVALO DISPARADO,380,390,REPARACION,ENCANTO,ABIERTO,380,390,24/10/1975,SIN INFORMACION,CJ,1.6875,13,10,SIN INFORMACION,0.31496063
MOLOACAN-683,INTERVALO DISPARADO,428,430,REPARACION,ENCANTO,AISLADO TAPON MECANICO,428,430,22/10/1975,24/10/1975,CJ,1.6875,13,2,SIN INFORMACION,0.31496063
MOLOACAN-683,INTERVALO DISPARADO,448,450,TERMINACION,ENCANTO,AISLADO TAPON MECANICO,448,450,04/10/1970,24/10/1975,CJ,1.6875,13,2,SIN INFORMACION,0.31496063
MOLOACAN-683,INTERVALO DISPARADO,485,487,TERMINACION,ENCANTO,AISLADO TAPON MECANICO,485,487,02/10/1970,24/10/1975,CJ,1.6875,13,2,SIN INFORMACION,0.31496063
MOLOACAN-683,INTERVALO DISPARADO,508,515,REPARACION,ENCANTO,AISLADO TAPON MECANICO,508,515,18/10/1975,24/10/1975,CJ,1.6875,13,7,SIN INFORMACION,0.31496063
MOLOACAN-683,INTERVALO DISPARADO,508,515,REPARACION,ENCANTO,AISLADO TAPON MECANICO,508,515,13/10/1975,24/10/1975,CJ,1.6875,13,7,SIN INFORMACION,0.31496063
MOLOACAN-684,CEDAZOS,517,528,REPARACION,ENCANTO,ABIERTO,517,528,10/05/1985,SIN INFORMACION,CJ,1.6875,SIN INFORMACION,11,SIN INFORMACION,SIN INFORMACION
MOLOACAN-684,INTERVALO DISPARADO,521,533,TERMINACION,ENCANTO,CEMENTADO,521,533,26/10/1970,07/05/1985,CJ,1.6875,SIN INFORMACION,12,SIN INFORMACION,SIN INFORMACION
MOLOACAN-685,INTERVALO DISPARADO,518,525,REPARACION,ENCANTO,ABIERTO,518,525,20/05/1980,SIN INFORMACION,CJ,1.6875,SIN INFORMACION,7,SIN INFORMACION,SIN INFORMACION
MOLOACAN-685,INTERVALO DISPARADO,559,561,REPARACION,ENCANTO,AISLADO TXC,559,561,29/09/1975,14/05/1980,CJ,1.6875,13,2,SIN INFORMACION,0.31496063
MOLOACAN-685,INTERVALO DISPARADO,580,584,REPARACION,ENCANTO,AISLADO TXC,580,584,27/09/1975,14/05/1980,CJ,1.6875,13,4,SIN INFORMACION,0.31496063
MOLOACAN-685,INTERVALO DISPARADO,623,626,TERMINACION,ENCANTO,CEMENTADO,623,626,08/09/1970,19/09/1975,CJ,1.6875,13,3,SIN INFORMACION,0.31496063
MOLOACAN-685,INTERVALO DISPARADO,626,627,TERMINACION,ENCANTO,AISLADO TXC,626,627,08/09/1970,08/09/1970,BJ,4,13,1,SIN INFORMACION,0.472440945
MOLOACAN-685,INTERVALO DISPARADO,895,898,TERMINACION,ENCANTO,AISLADO TXC,895,898,05/09/1970,07/09/1970,CJ,1.6875,13,3,SIN INFORMACION,0.31496063
MOLOACAN-685,INTERVALO DISPARADO,1043,1046,TERMINACION,ENCANTO,AISLADO TXC,1043,1046,04/09/1970,07/09/1970,CJ,1.6875,13,3,SIN INFORMACION,0.31496063
MOLOACAN-686,INTERVALO DISPARADO,351,353,REPARACION,ENCANTO,ABIERTO,351,353,26/10/1989,SIN INFORMACION,CJ,1.6875,13,2,SIN INFORMACION,0.31496063
MOLOACAN-686,INTERVALO DISPARADO,358,361,REPARACION,ENCANTO,ABIERTO,358,361,26/10/1989,SIN INFORMACION,CJ,1.6875,13,3,SIN INFORMACION,0.31496063
MOLOACAN-686,INTERVALO DISPARADO,363,366,REPARACION,ENCANTO,ABIERTO,363,366,26/10/1989,SIN INFORMACION,CJ,1.6875,13,3,SIN INFORMACION,0.31496063
MOLOACAN-686,INTERVALO DISPARADO,377,379,REPARACION,ENCANTO,ABIERTO,377,379,26/10/1989,SIN INFORMACION,CJ,1.6875,13,2,SIN INFORMACION,0.31496063
MOLOACAN-686,INTERVALO DISPARADO,412,421,REPARACION,ENCANTO,AISLADO TXC,412,421,21/03/1976,24/10/1989,CJ,1.6875,12.44444444,9,SIN INFORMACION,0.31496063
MOLOACAN-686,INTERVALO DISPARADO,421,429,TERMINACION,ENCANTO,AISLADO TXC,421,429,11/12/1970,24/10/1989,CJ,1.6875,12,8,SIN INFORMACION,SIN INFORMACION
MOLOACAN-688,INTERVALO DISPARADO,472,479,TERMINACION,ENCANTO,ABIERTO,472,479,04/08/1971,SIN INFORMACION,CJ,1.6875,13,7,SIN INFORMACION,0.31
MOLOACAN-688,INTERVALO DISPARADO,481,484,TERMINACION,ENCANTO,CERRADO,481,484,04/08/1971,SIN INFORMACION,CJ,1.6875,13,3,SIN INFORMACION,0.31
MOLOACAN-689,INTERVALO DISPARADO,573,580,REPARACION,ENCANTO,ABIERTO,573,580,19/09/1977,SIN INFORMACION,CJ,1.6875,13,7,SIN INFORMACION,0.31
MOLOACAN-689,INTERVALO DISPARADO,588,591,REPARACION,ENCANTO,ABIERTO,588,591,22/11/1976,SIN INFORMACION,CJ,1.6875,13,3,SIN INFORMACION,0.31
MOLOACAN-689,INTERVALO DISPARADO,600,604,TERMINACION,ENCANTO,ABIERTO,600,604,18/07/1971,SIN INFORMACION,CJ,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-690,INTERVALO DISPARADO,633,634,REPARACION,ENCANTO,ABIERTO,633,634,SIN INFORMACION,SIN INFORMACION,CJ,1.6875,13,1,SIN INFORMACION,SIN INFORMACION
MOLOACAN-690,INTERVALO DISPARADO,637,639,REPARACION,ENCANTO,ABIERTO,637,639,SIN INFORMACION,SIN INFORMACION,CJ,1.6875,13,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-690,INTERVALO DISPARADO,647,651,REPARACION,ENCANTO,ABIERTO,647,651,SIN INFORMACION,SIN INFORMACION,CJ,1.6875,13,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-690,INTERVALO DISPARADO,657,659,REPARACION,ENCANTO,ABIERTO,657,659,SIN INFORMACION,SIN INFORMACION,CJ,1.6875,13,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-690,INTERVALO DISPARADO,662,666,REPARACION,ENCANTO,ABIERTO,662,666,SIN INFORMACION,SIN INFORMACION,CJ,1.6875,13,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-690,INTERVALO DISPARADO,696,701,REPARACION,ENCANTO,CEMENTADO,696,701,29/09/1986,SIN INFORMACION,CJ,1.6875,16,5,SIN INFORMACION,0.31
MOLOACAN-690,INTERVALO DISPARADO,702,712,REPARACION,ENCANTO,CEMENTADO,702,712,08/02/1983,SIN INFORMACION,CJ,1.6875,13,10,SIN INFORMACION,0.31
MOLOACAN-690,INTERVALO DISPARADO,713,721,TERMINACION,ENCANTO,CEMENTADO,713,721,14/11/1970,SIN INFORMACION,CJ,1.6875,13,8,SIN INFORMACION,SIN INFORMACION
MOLOACAN-691,INTERVALO DISPARADO,721,729,REPARACION,ENCANTO,ABIERTO,721,729,SIN INFORMACION,SIN INFORMACION,CJ,1.6875,13,8,SIN INFORMACION,SIN INFORMACION
MOLOACAN-691,INTERVALO DISPARADO,742,745,REPARACION,ENCANTO,ABIERTO,742,745,SIN INFORMACION,SIN INFORMACION,CJ,1.6875,13,3,SIN INFORMACION,0.31
MOLOACAN-691,INTERVALO DISPARADO,772,774,REPARACION,ENCANTO,ABIERTO,772,774,SIN INFORMACION,SIN INFORMACION,CJ,1.6875,13,2,SIN INFORMACION,0.31
MOLOACAN-691,INTERVALO DISPARADO,785,794,REPARACION,ENCANTO,AISLADO TAPON MECANICO,785,794,18/05/1983,SIN INFORMACION,CJ,1.6875,13,9,SIN INFORMACION,0.31
MOLOACAN-691,INTERVALO DISPARADO,795,800,REPARACION,ENCANTO,AISLADO TAPON MECANICO,795,800,28/10/1984,SIN INFORMACION,CJ,1.6875,13,5,SIN INFORMACION,0.31
MOLOACAN-691,INTERVALO DISPARADO,803,808,TERMINACION,ENCANTO,AISLADO TAPON MECANICO,803,808,26/01/1971,SIN INFORMACION,CJ,1.6875,13,5,SIN INFORMACION,0.31
MOLOACAN-693,INTERVALO DISPARADO,538,542,REPARACION,ENCANTO,ABIERTO,538,542,25/02/1977,SIN INFORMACION,CJ,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-693,INTERVALO DISPARADO,633,637,TERMINACION,ENCANTO,AISLADO TXC,633,637,08/12/1970,24/02/1977,CJ,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-694,INTERVALO DISPARADO,698,709,REPARACION,ENCANTO,ABIERTO,698,709,07/06/1984,SIN INFORMACION,SCALLOP,1.1875,4,11,SIN INFORMACION,SIN INFORMACION
MOLOACAN-694,INTERVALO DISPARADO,712,716,TERMINACION,ENCANTO,ABIERTO,712,716,10/02/1971,SIN INFORMACION,CJ,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-695,INTERVALO DISPARADO,726,728,REPARACION,ENCANTO,ABIERTO,726,728,01/12/1991,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-695,INTERVALO DISPARADO,734,736,REPARACION,ENCANTO,ABIERTO,734,736,01/12/1991,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-695,INTERVALO DISPARADO,762,768,REPARACION,ENCANTO,ABIERTO,762,768,01/12/1991,SIN INFORMACION,SCALOP,1.125,6,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-695,INTERVALO DISPARADO,787,793,REPARACION,ENCANTO,ABIERTO,787,793,11/09/1992,SIN INFORMACION,JRC,1.6875,13,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-695,INTERVALO DISPARADO,796,801,REPARACION,ENCANTO,AISLADO TXC,796,801,01/12/1991,SIN INFORMACION,CJ,1.6875,13,5,SIN INFORMACION,0.31
MOLOACAN-695,INTERVALO DISPARADO,802,808,REPARACION,ENCANTO,AISLADO TXC,802,808,01/12/1991,SIN INFORMACION,CJ,1.6875,13,6,SIN INFORMACION,0.31
MOLOACAN-695,INTERVALO DISPARADO,811,817,TERMINACION,ENCANTO,AISLADO TXC,811,817,16/07/1973,SIN INFORMACION,CJ,1.6875,13,6,SIN INFORMACION,0.31
MOLOACAN-696,INTERVALO DISPARADO,507,516,REPARACION,ENCANTO,ABIERTO,507,516,03/06/1974,SIN INFORMACION,CJ,1.6875,13,9,SIN INFORMACION,0.31
MOLOACAN-696,INTERVALO DISPARADO,740,747,REPARACION,ENCANTO,AISLADO TAPON MECANICO,740,747,06/01/1971,SIN INFORMACION,CJ,1.6875,13,7,SIN INFORMACION,0.31
MOLOACAN-696,INTERVALO DISPARADO,906,908,TERMINACION,ENCANTO,AISLADO TAPON MECANICO,906,908,SIN INFORMACION,SIN INFORMACION,CJ,1.6875,13,2,SIN INFORMACION,0.31
MOLOACAN-697,CEDAZOS,249,260,REPARACION,ENCANTO,ABIERTO,249,260,17/07/1974,SIN INFORMACION,CJ,1.6875,13,11,SIN INFORMACION,0.275590551
MOLOACAN-697,CEDAZOS,364,368,TERMINACION,ENCANTO,AISLADO TXC,364,368,25/04/1971,16/07/1974,CJ,1.6875,13.3,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-698,CEDAZOS,453,465,REPARACION,ENCANTO,ABIERTO,453,465,05/02/1978,SIN INFORMACION,CJ,1.6875,13,12,SIN INFORMACION,0.31496063
MOLOACAN-698,CEDAZOS,468,476,REPARACION,ENCANTO,ABIERTO,468,476,05/02/1978,SIN INFORMACION,CJ,1.6875,13,8,SIN INFORMACION,0.31496063
MOLOACAN-698,CEDAZOS,480,485,REPARACION,ENCANTO,ABIERTO,480,485,05/02/1978,SIN INFORMACION,CJ,1.6875,13,5,SIN INFORMACION,0.31496063
MOLOACAN-698,CEDAZOS,453,465,REPARACION,ENCANTO,CEMENTADO,453,465,13/05/1974,22/01/1978,CJ,1.6875,13,12,SIN INFORMACION,0.31496063
MOLOACAN-698,CEDAZOS,468,476,REPARACION,ENCANTO,CEMENTADO,468,476,13/05/1974,22/01/1978,CJ,1.6875,13,8,SIN INFORMACION,0.31496063
MOLOACAN-698,CEDAZOS,480,485,REPARACION,ENCANTO,CEMENTADO,480,485,13/05/1974,22/01/1978,CJ,1.6875,13,5,SIN INFORMACION,0.31496063
MOLOACAN-698,INTERVALO DISPARADO,445,445.5,REPARACION,ENCANTO,CEMENTADO,445,445.5,22/01/1978,22/01/1978,CJ,1.6875,13,0.5,SIN INFORMACION,0.31496063
MOLOACAN-698,INTERVALO DISPARADO,495.5,500,REPARACION,ENCANTO,AISLADO TAPON MECANICO,495.5,500,21/01/1978,21/01/1978,CJ,1.6875,13,4.5,SIN INFORMACION,0.31496063
MOLOACAN-698,INTERVALO DISPARADO,689,692,TERMINACION,ENCANTO,AISLADO TXC,689,692,30/06/1972,11/05/1974,SCALLOP,1.5625,13,3,SIN INFORMACION,0.31496063
MOLOACAN-698,INTERVALO DISPARADO,689,692,TERMINACION,ENCANTO,AISLADO TXC,689,692,20/10/1971,11/05/1974,SCALLOP,1.5625,13,3,SIN INFORMACION,0.31496063
MOLOACAN-699,INTERVALO DISPARADO,394,397,REPARACION,ENCANTO,CEMENTADO,394,397,22/04/1977,30/12/1989,CJ,1.6875,13,3,SIN INFORMACION,0.31496063
MOLOACAN-699,CEDAZOS,426,428,TERMINACION,ENCANTO,CEMENTADO,426,428,19/11/1973,30/12/1989,CJ,1.6875,13,2,SIN INFORMACION,0.31496063
MOLOACAN-699,CEDAZOS,436,447,TERMINACION,ENCANTO,CEMENTADO,436,447,19/11/1973,30/12/1989,CJ,1.6875,13,11,SIN INFORMACION,0.31496063
MOLOACAN-699,INTERVALO DISPARADO,464,468,REPARACION,ENCANTO,ABIERTO,464,468,04/01/1990,SIN INFORMACION,SCALLOP,1.5625,4,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-699,INTERVALO DISPARADO,489,491,REPARACION,ENCANTO,ABIERTO,489,491,04/01/1990,SIN INFORMACION,SCALLOP,1.5625,4,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-699,INTERVALO DISPARADO,497,499,REPARACION,ENCANTO,ABIERTO,497,499,04/01/1990,SIN INFORMACION,SCALLOP,1.5625,4,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-699,INTERVALO DISPARADO,508,510,REPARACION,ENCANTO,ABIERTO,508,510,03/01/1990,SIN INFORMACION,SCALLOP,1.5625,4,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-699,INTERVALO DISPARADO,524,528,REPARACION,ENCANTO,ABIERTO,524,528,03/01/1990,SIN INFORMACION,SCALLOP,1.5625,4,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-7,INTERVALO DISPARADO,307,312,TERMINACION,ENCANTO,ABIERTO,307,312,07/09/1972,SIN INFORMACION,SCALLOP,1.5625,13,5,SIN INFORMACION,0.31496063
MOLOACAN-7,INTERVALO DISPARADO,311.7,312,TERMINACION,ENCANTO,CEMENTADO,311.7,312,06/09/1972,06/09/1972,SCALLOP,1.5625,13,0.3,SIN INFORMACION,0.31496063
MOLOACAN-7,INTERVALO DISPARADO,693,696,TERMINACION,ENCANTO,CEMENTADO,693,696,18/01/1967,25/01/1967,CJ,1.6875,13,1,SIN INFORMACION,0.31496063
MOLOACAN-7,INTERVALO DISPARADO,488,489,TERMINACION,ENCANTO,CEMENTADO,488,489,24/01/1967,25/01/1967,BJ,4,12,3,SIN INFORMACION,0.31496063
MOLOACAN-7,INTERVALO DISPARADO,472,476,TERMINACION,ENCANTO,AISLADO TAPON MECANICO,472,476,26/01/1967,05/09/1972,CJ,1.6875,13,4,SIN INFORMACION,0.31496063
MOLOACAN-700,INTERVALO DISPARADO,431,444,REPARACION,ENCANTO,ABIERTO,431,444,27/04/1974,SIN INFORMACION,CJ,1.6875,13,13,SIN INFORMACION,SIN INFORMACION
MOLOACAN-700,INTERVALO DISPARADO,451,453,TERMINACION,ENCANTO,AISLADO TAPON MECANICO,451,453,26/12/1972,26/04/1974,SCALLOP,1.6875,7,2,SIN INFORMACION,0.275590551
MOLOACAN-700,INTERVALO DISPARADO,457,460,TERMINACION,ENCANTO,AISLADO TAPON MECANICO,457,460,26/12/1972,26/04/1974,SCALLOP,1.6875,7,3,SIN INFORMACION,0.275590551
MOLOACAN-700,INTERVALO DISPARADO,503,505,TERMINACION,ENCANTO,AISLADO TAPON MECANICO,503,505,24/12/1972,26/04/1974,SCALLOP,1.5625,7,2,SIN INFORMACION,0.275590551
MOLOACAN-700D,CEDAZOS,433,460,TERMINACION,ENCANTO,ABIERTO,433,460,13/12/1981,SIN INFORMACION,N/A,N/A,N/A,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION
MOLOACAN-701,INTERVALO DISPARADO,478,487,TERMINACION,ENCANTO,ABIERTO,478,487,06/02/1971,SIN INFORMACION,CJ,1.6875,13,9,SIN INFORMACION,0.31496063
MOLOACAN-701,INTERVALO DISPARADO,467,478,REPARACION,ENCANTO,ABIERTO,467,478,09/07/1976,SIN INFORMACION,CJ,1.6875,13,11,SIN INFORMACION,0.31496063
MOLOACAN-702,INTERVALO DISPARADO,598,600,TERMINACION,ENCANTO,ABIERTO,598,600,26/10/1971,SIN INFORMACION,CJ,1.6875,13,2,SIN INFORMACION,0.31496063
MOLOACAN-703,INTERVALO DISPARADO,516,518,TERMINACION,ENCANTO,ABIERTO,516,518,23/11/1971,SIN INFORMACION,CJ,1.6875,13,2,SIN INFORMACION,0.31496063
MOLOACAN-703,INTERVALO DISPARADO,521,529,TERMINACION,ENCANTO,ABIERTO,521,529,21/11/1971,SIN INFORMACION,CJ,1.6875,13,8,SIN INFORMACION,0.31496063
MOLOACAN-703,INTERVALO DISPARADO,527,529,TERMINACION,ENCANTO,CEMENTADO,527,529,17/11/1971,20/11/1971,CJ,1.6875,13,2,SIN INFORMACION,0.31496063
MOLOACAN-703,INTERVALO DISPARADO,533,536,TERMINACION,ENCANTO,CEMENTADO,533,536,09/11/1971,11/11/1971,CJ,1.6875,13,3,SIN INFORMACION,0.31496063
MOLOACAN-704,INTERVALO DISPARADO,469,477,REPARACION,ENCANTO,AISLADO TAPON MECANICO,469,477,15/02/1975,24/11/1977,CJ,1.6875,13,8,SIN INFORMACION,0.31496063
